a,b,c,d
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,I,K
E,F,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,J,K
C,G,J,K
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
B,G,J,L
B,G,J,L
B,F,J,L
B,F,J,L
B,F,H,L
B,F,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
F,F,H,L
F,F,H,L
F,H,H,L
F,H,H,L
F,H,K,L
F,H,K,L
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
D,H,K,J
D,H,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,I,J
D,F,I,J
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,G,K,K
C,G,K,K
C,G,J,K
C,G,J,K
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
B,G,J,L
B,G,J,L
B,D,J,L
B,D,J,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,D,G,H
B,D,G,H
B,D,H,H
B,D,H,H
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,H,I
C,D,H,I
C,C,H,I
C,C,H,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
D,G,J,L
D,G,J,L
D,C,J,L
D,C,J,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
D,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,C,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,L
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
D,G,H,G
D,G,H,G
D,H,H,G
D,H,H,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,G
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,I
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
D,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,L
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
B,H,H,K
B,H,H,K
B,D,H,K
B,D,H,K
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,C,G,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
