a,b,c,d
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
E,H,G,J
E,H,G,J
E,H,G,J
E,H,G,J
E,H,G,J
E,H,G,J
E,H,G,J
E,H,G,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
F,F,I,J
F,F,I,J
F,F,I,J
F,F,I,J
F,F,I,J
F,F,I,J
F,F,I,J
F,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
C,H,H,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
E,D,G,K
E,D,G,K
E,D,G,K
E,D,G,K
E,D,G,K
E,D,G,K
E,D,G,K
E,D,G,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,H,K
E,C,H,K
E,C,H,K
E,C,H,K
E,C,H,K
E,C,H,K
E,C,H,K
E,C,H,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,D,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,G,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,J,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,F,K,H
B,F,K,H
B,F,K,H
B,F,K,H
B,F,K,H
B,F,K,H
B,F,K,H
B,F,K,H
E,F,H,H
E,F,H,H
E,F,H,H
E,F,H,H
E,F,H,H
E,F,H,H
E,F,H,H
E,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,K,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,F,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
B,H,K,J
B,H,K,J
B,H,K,J
B,H,K,J
B,H,K,J
B,H,K,J
B,H,K,J
B,H,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
F,C,K,J
F,C,K,J
F,C,K,J
F,C,K,J
F,C,K,J
F,C,K,J
F,C,K,J
F,C,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,J,J
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
F,H,J,K
F,H,J,K
F,H,J,K
F,H,J,K
F,H,J,K
F,H,J,K
F,H,J,K
F,H,J,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,D,I,K
D,G,H,K
D,G,H,K
D,G,H,K
D,G,H,K
D,G,H,K
D,G,H,K
D,G,H,K
D,G,H,K
E,D,I,K
E,D,I,K
E,D,I,K
E,D,I,K
E,D,I,K
E,D,I,K
E,D,I,K
E,D,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
A,D,G,K
A,D,G,K
A,D,G,K
A,D,G,K
A,D,G,K
A,D,G,K
A,D,G,K
A,D,G,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
D,C,K,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
E,G,H,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
B,F,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
B,C,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
A,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
F,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
E,F,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,H,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,F,J,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,G,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
F,G,H,L
F,G,H,L
F,G,H,L
F,G,H,L
F,G,H,L
F,G,H,L
F,G,H,L
F,G,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,H,H,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,J,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
C,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
D,D,I,I
D,D,I,I
D,D,I,I
D,D,I,I
D,D,I,I
D,D,I,I
D,D,I,I
D,D,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
B,G,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
E,H,G,H
E,H,G,H
E,H,G,H
E,H,G,H
E,H,G,H
E,H,G,H
E,H,G,H
E,H,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
E,G,K,H
E,G,K,H
E,G,K,H
E,G,K,H
E,G,K,H
E,G,K,H
E,G,K,H
E,G,K,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,I,H
