a,b,c
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
B,D,H
B,D,J
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,K
C,D,H
C,D,H
C,C,H
C,C,J
C,C,K
C,C,H
C,C,H
C,C,G
C,C,G
C,D,G
C,C,G
C,C,G
C,C,G
C,D,G
C,F,J
C,C,G
C,C,K
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
F,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
C,C,G
C,C,H
C,G,G
C,C,G
C,H,G
C,C,G
C,C,G
B,C,G
B,C,G
B,C,K
B,C,G
B,C,G
F,G,G
B,D,G
B,D,I
B,D,G
D,D,G
B,D,H
B,F,H
B,D,H
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,F,H
B,D,H
B,D,H
B,G,H
B,G,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
C,D,H
A,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,H
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
A,C,G
A,C,G
A,H,G
A,C,G
A,C,G
A,C,G
B,C,G
A,H,G
A,C,G
A,C,G
A,C,G
A,C,G
A,H,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
