a,b,c
B,D,H
B,D,H
E,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
A,D,H
C,D,H
C,G,H
C,D,H
C,C,H
C,C,H
C,C,H
C,C,H
C,G,H
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
F,C,G
C,F,G
C,C,G
B,C,G
C,H,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
A,D,H
A,D,H
E,D,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,H
A,G,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,D,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,D,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,G,G
B,C,G
B,C,G
B,C,G
B,C,G
B,D,G
A,D,G
B,D,G
F,D,G
B,D,G
B,D,H
B,H,H
B,D,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,C,H
C,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,H,H
C,H,H
C,H,H
C,H,H
C,D,H
C,H,K
A,H,K
C,H,K
C,C,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
F,H,K
C,D,K
C,F,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,F,K
D,F,K
D,F,K
D,F,K
D,F,K
D,F,I
D,F,I
D,H,I
D,F,I
D,G,I
A,F,I
D,F,I
D,F,I
D,G,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
A,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,G,I
D,F,I
D,H,I
D,D,I
D,H,I
C,H,I
D,H,I
A,H,K
D,H,K
D,H,K
D,H,K
C,H,K
D,H,K
D,H,K
D,H,K
D,F,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
D,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
C,F,K
C,F,K
C,F,K
C,F,K
C,F,K
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,G,J
C,F,J
D,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,H,J
C,F,J
C,C,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
B,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,C,J
B,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
E,F,J
E,D,J
E,F,J
E,F,J
E,F,J
E,G,J
E,G,J
E,G,J
E,G,J
E,G,J
E,G,I
E,G,I
F,G,I
E,G,I
F,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
C,G,I
E,G,I
C,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,D,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,F,I
E,G,I
F,G,I
E,G,I
E,G,I
E,G,I
E,G,I
A,C,I
E,G,I
E,G,I
E,G,I
E,G,I
E,D,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,C,I
E,H,I
E,H,I
E,G,I
E,G,I
A,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,H,I
E,G,I
E,G,I
E,G,I
E,F,I
E,G,I
B,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
E,D,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,F,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
C,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,H,I
E,G,I
E,G,I
E,G,I
E,G,I
E,C,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
D,G,I
E,F,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
B,G,I
B,G,I
B,G,I
B,G,I
B,D,I
B,D,I
B,D,I
B,D,I
B,D,I
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,H,H
B,D,H
A,D,H
A,D,H
A,D,H
A,D,H
A,D,H
A,C,H
F,C,H
C,D,H
A,H,H
A,C,H
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,H,G
A,C,G
A,C,G
A,C,G
A,C,G
E,C,G
C,C,G
E,C,G
E,C,G
E,D,G
E,D,G
E,D,G
E,D,G
A,D,G
E,D,G
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,G,H
E,D,H
E,D,H
E,D,H
D,D,H
E,D,H
A,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
C,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,F,H
E,D,H
E,D,H
A,D,H
D,H,H
A,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,G,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
E,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,H,G
A,C,G
A,C,G
A,C,G
A,G,G
B,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,C,G
B,D,G
B,F,G
A,D,G
B,C,G
B,G,G
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
E,D,H
F,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
A,D,H
A,D,H
C,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,G
C,C,G
A,C,G
A,C,G
A,H,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,G
A,D,G
B,C,G
A,C,G
A,C,G
A,D,G
A,C,G
A,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
B,C,G
A,C,G
A,C,G
D,C,G
D,C,G
D,C,G
A,D,G
D,C,G
D,G,G
D,G,G
D,G,G
E,G,G
D,G,G
D,F,H
D,G,H
D,D,H
D,G,H
A,G,H
D,G,H
D,G,H
F,G,H
D,G,H
B,G,H
D,G,H
A,G,H
D,G,H
D,G,H
D,G,H
B,F,H
D,G,H
D,H,H
D,G,H
D,G,H
D,C,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
A,G,H
D,G,H
D,G,H
D,G,H
D,H,H
D,G,H
D,G,H
D,G,H
D,G,H
C,F,H
D,G,H
F,G,H
F,G,H
F,G,H
F,G,H
F,D,H
B,H,H
B,H,H
F,H,H
F,H,H
F,H,H
F,H,K
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
E,H,K
F,H,K
D,H,K
F,H,K
F,H,K
A,H,K
E,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
B,H,K
F,H,K
F,C,K
F,H,K
F,H,K
C,H,K
F,G,K
D,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
B,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,G,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,F,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,H,K
A,H,K
D,H,K
D,G,K
D,H,K
D,F,K
D,F,K
D,G,K
D,F,K
D,G,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,G,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
A,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,H,I
D,G,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
B,F,I
D,F,I
E,H,I
E,F,I
E,F,I
A,F,I
E,H,I
E,C,I
E,C,I
E,C,I
E,C,I
D,C,I
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
B,C,K
E,C,K
E,C,K
B,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
B,C,K
C,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,D,K
E,C,K
E,C,K
E,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
B,C,K
E,C,K
E,C,K
E,C,K
C,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,C,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
C,C,K
C,C,K
C,C,K
C,C,K
C,C,K
C,G,K
E,G,K
B,G,K
C,G,K
C,G,K
C,H,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,D,J
C,G,J
C,G,J
C,F,J
C,G,J
C,G,J
B,G,J
C,G,J
C,C,J
C,G,J
C,G,J
C,D,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
E,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,C,J
B,G,J
B,G,J
B,G,J
B,H,J
B,F,J
B,F,J
B,F,J
B,F,J
D,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,G,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,H,H
B,F,H
B,F,H
B,F,H
B,G,H
B,H,H
B,F,H
B,F,H
B,F,H
D,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,D,H
B,F,H
B,F,H
B,F,H
B,F,H
F,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,D,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
F,F,H
F,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
C,C,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,D,H
B,F,H
B,F,H
B,F,H
B,C,H
B,F,H
B,C,H
D,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
C,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
E,F,H
F,F,H
F,F,H
F,F,H
F,F,H
F,F,H
F,H,H
F,H,H
F,H,H
F,H,H
F,H,K
F,H,K
F,H,K
F,H,K
F,G,K
F,H,K
F,H,K
F,H,K
C,H,K
B,H,K
F,H,K
D,H,K
F,H,K
F,D,K
F,H,K
F,H,K
D,H,K
F,H,K
F,G,K
E,H,K
A,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,G,K
F,H,K
F,H,K
F,H,K
F,H,K
A,D,K
F,H,K
F,H,K
F,H,K
F,H,K
D,H,K
D,H,K
A,H,K
D,H,K
D,G,K
D,F,K
D,F,K
D,F,K
D,F,K
D,F,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
B,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
C,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,F,I
B,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
A,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
D,F,I
D,F,I
D,D,I
A,F,I
D,F,I
A,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
F,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
D,F,I
D,C,I
D,F,I
C,F,I
D,F,I
A,F,I
B,F,I
E,F,I
F,D,I
E,F,I
E,H,I
B,C,I
E,C,I
E,C,I
E,C,I
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
C,C,K
E,C,K
E,H,K
E,C,K
F,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
D,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,C,K
E,C,K
E,C,K
A,C,K
E,C,K
E,C,K
E,C,K
B,C,K
E,G,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,G,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
F,C,K
C,C,K
C,C,K
C,H,K
C,C,K
C,G,K
C,G,K
C,G,K
C,G,K
C,G,K
C,G,J
C,G,J
C,G,J
C,G,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,F,J
B,G,J
F,G,J
F,F,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
C,G,J
C,F,J
C,G,J
C,G,J
C,G,J
A,G,J
C,G,J
C,G,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,G,J
B,G,J
D,C,J
B,D,J
B,D,J
B,D,J
C,G,J
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,H,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
F,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
F,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
B,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,F,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
B,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,D,G
B,C,G
F,C,G
B,C,G
B,D,G
E,D,G
B,D,G
B,D,G
B,D,G
B,D,H
B,D,H
B,G,H
B,D,H
A,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,C,H
B,D,H
B,D,H
B,C,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,H,H
C,D,H
C,D,H
C,C,H
C,C,H
C,C,H
C,C,H
C,C,H
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
E,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,F,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,F,J
C,C,J
C,C,J
A,D,J
C,C,J
C,C,J
C,D,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,C,J
C,G,J
C,G,J
C,D,J
C,G,J
B,F,J
C,G,J
C,G,J
C,G,J
F,G,J
C,G,J
C,G,J
C,G,J
E,G,J
B,G,J
C,G,J
C,G,J
B,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,D,J
A,G,J
C,H,J
C,G,J
A,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,F,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
D,G,J
D,G,J
D,G,J
D,G,J
D,G,J
D,C,J
D,D,J
D,D,J
D,C,J
D,C,J
D,H,H
D,C,H
B,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,F,H
D,C,H
D,C,H
D,C,H
D,G,H
B,C,H
D,C,H
A,C,H
D,C,H
D,C,H
D,C,H
D,C,H
C,C,H
D,C,H
D,C,H
D,C,H
E,C,H
D,C,H
D,F,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
E,C,H
D,C,H
E,C,H
E,C,H
E,C,H
E,G,H
D,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,F,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,D,H
E,G,H
E,G,H
D,G,H
E,G,H
F,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
D,D,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,F,H
E,D,H
E,G,H
E,G,H
E,G,H
D,G,H
E,G,H
D,G,H
D,G,H
D,C,H
D,H,H
D,H,H
D,H,H
D,H,H
D,H,H
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,D,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
A,H,J
D,H,J
D,H,J
D,C,J
D,H,J
D,D,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,D,J
D,H,J
D,H,J
E,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
D,H,J
A,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,D,J
D,H,J
D,H,J
A,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
A,H,J
B,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
C,H,J
C,G,J
C,D,J
C,F,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,H
C,C,H
C,H,H
C,H,H
A,C,H
C,H,H
C,F,H
C,H,H
F,H,H
A,H,H
C,H,H
C,H,H
C,G,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,G,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
D,H,H
C,H,H
C,C,H
C,C,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,H,H
C,H,H
C,F,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
