a,b,c
3,4,7
3,1,7
3,5,7
3,4,7
3,5,7
3,4,7
3,4,9
3,4,7
3,4,7
2,4,7
3,4,7
3,4,7
3,4,7
3,4,7
3,4,7
3,4,7
3,4,7
3,4,7
3,4,7
4,6,9
2,6,9
3,6,9
2,6,8
4,6,7
4,6,7
5,6,9
4,6,7
4,6,9
4,6,8
4,6,7
4,4,9
3,6,8
4,6,7
4,6,8
4,6,7
4,6,8
4,3,9
2,6,9
5,6,9
4,6,9
4,2,7
4,6,9
4,6,9
4,6,9
5,6,8
4,6,7
4,6,8
4,6,9
4,6,8
5,6,8
2,6,7
4,6,9
4,6,7
2,6,9
4,6,8
4,6,8
4,2,7
4,6,7
5,6,7
4,1,7
4,6,7
4,6,9
4,6,9
5,6,8
4,6,7
4,6,7
4,6,7
4,6,8
4,6,8
3,4,8
3,6,8
3,4,8
3,4,8
3,1,9
3,4,8
3,4,8
3,4,8
3,4,9
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,1,8
3,4,8
3,4,8
4,3,8
3,4,8
3,4,8
3,4,8
3,4,8
3,2,8
4,4,8
3,4,8
3,6,8
3,2,8
3,4,8
3,4,9
3,4,8
3,1,8
3,4,8
5,4,8
2,4,8
3,4,8
3,4,8
2,4,8
3,4,9
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,3,7
3,4,8
3,6,8
3,4,8
3,4,8
3,4,8
2,4,9
2,1,9
2,1,9
3,3,9
2,1,9
2,1,9
2,3,9
2,2,9
4,1,9
2,4,9
2,1,9
2,1,9
2,6,9
2,1,9
2,1,9
2,4,8
2,1,9
2,1,9
2,1,9
2,1,7
2,1,8
2,1,9
2,1,9
2,1,9
2,1,9
2,2,9
2,1,9
2,1,9
2,1,9
2,1,7
2,1,9
2,1,9
2,1,9
2,6,9
2,1,9
2,1,9
2,1,9
2,3,9
2,1,9
2,1,9
2,3,9
2,5,9
3,1,9
2,2,9
2,1,9
2,1,9
2,1,9
2,2,9
2,1,9
2,1,8
3,1,8
2,1,9
2,4,8
2,4,9
2,1,9
2,1,9
2,3,9
2,1,7
2,1,9
2,1,9
2,1,7
2,1,7
2,1,7
2,3,7
2,1,8
2,1,8
2,5,8
2,1,8
2,3,9
2,1,7
2,1,9
2,1,9
2,1,8
2,1,9
2,1,9
2,1,8
2,4,7
2,1,7
2,2,7
3,1,7
2,1,8
2,1,9
2,1,8
2,1,7
2,1,9
2,1,7
2,1,7
2,1,9
2,1,9
2,1,9
2,3,8
2,4,7
2,1,7
4,1,7
2,1,9
2,1,8
2,1,7
2,1,9
2,1,9
2,1,7
3,4,9
3,4,7
3,4,7
3,4,9
3,4,9
3,4,9
4,1,9
3,4,8
3,4,9
3,4,9
3,4,9
3,3,9
3,4,9
3,2,9
3,4,9
3,4,9
3,4,8
3,4,9
3,4,8
2,4,7
3,2,8
3,4,8
2,4,9
3,4,8
3,4,8
3,4,9
2,4,7
3,5,7
3,4,8
3,4,9
3,4,8
3,3,9
3,4,7
3,4,8
2,6,9
3,4,9
3,6,7
3,4,7
3,4,9
3,2,7
3,4,7
3,4,9
3,4,7
3,4,7
3,4,9
3,1,9
3,4,8
3,4,9
3,2,8
3,4,7
4,4,9
4,1,8
4,1,8
4,3,8
4,4,7
4,5,7
4,1,9
4,6,8
4,2,9
4,4,8
4,2,7
4,1,9
4,1,7
4,6,9
4,2,8
4,3,8
4,1,8
4,6,9
4,3,8
4,5,9
4,1,7
4,2,9
4,4,8
4,1,9
2,5,9
4,3,9
4,1,7
4,5,8
4,2,9
4,1,9
2,6,9
4,5,9
5,2,8
4,4,7
4,2,9
3,3,9
4,1,8
4,5,7
4,2,9
4,6,7
3,6,9
4,5,8
4,3,7
5,3,7
4,1,9
4,6,9
4,5,9
4,4,9
4,4,8
4,6,7
4,1,7
5,1,7
2,1,7
5,3,7
2,1,7
5,1,7
5,1,7
5,6,7
5,1,7
5,1,7
5,1,9
2,1,7
5,1,7
5,1,7
5,1,7
5,1,8
5,1,7
3,1,7
5,1,9
2,2,7
5,1,7
5,1,9
5,1,7
5,1,7
5,1,7
5,3,7
5,2,7
5,3,7
5,1,8
5,1,7
5,1,7
5,6,7
5,1,7
5,4,7
5,1,7
5,1,7
3,1,7
5,1,7
5,1,7
5,1,7
5,1,7
5,3,7
5,1,7
5,1,8
5,1,7
5,1,8
5,2,7
5,1,7
5,6,7
5,1,7
5,1,7
5,1,7
3,1,8
5,6,9
5,1,9
5,1,7
5,1,7
5,1,7
5,1,7
5,1,8
5,1,7
5,5,7
5,1,7
5,1,7
5,2,9
5,1,7
5,1,9
5,1,8
5,1,7
5,4,9
4,2,8
5,1,8
5,1,7
5,2,7
5,1,7
2,1,8
5,1,7
5,4,7
5,1,7
5,3,7
5,1,7
5,1,7
5,1,7
5,4,7
5,1,7
5,1,7
3,1,7
5,2,7
4,1,7
5,1,8
5,5,7
5,1,7
5,1,7
2,1,7
5,1,7
4,3,7
5,1,7
5,6,7
2,1,7
5,1,7
4,6,9
3,6,9
4,6,9
4,6,9
4,6,9
4,6,7
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,8
5,6,7
4,6,7
4,6,9
2,3,9
5,6,9
3,6,9
4,6,9
4,4,8
4,6,9
4,6,9
4,6,7
4,6,9
4,6,9
4,6,8
4,6,9
4,6,9
4,6,8
4,6,9
5,6,9
4,6,9
4,4,9
4,2,7
4,6,9
4,6,9
4,6,7
2,6,9
4,6,8
4,6,9
3,5,9
2,6,9
4,6,8
4,2,9
5,6,9
4,6,9
5,6,9
4,6,9
4,6,9
4,3,9
4,2,7
4,2,7
5,4,8
3,5,9
5,4,7
4,2,7
5,3,7
2,5,7
4,1,7
4,3,9
3,1,9
4,1,7
5,5,7
3,5,8
2,3,7
5,5,7
2,1,7
2,4,7
5,1,7
4,6,7
2,2,7
5,5,8
3,3,7
4,1,7
2,3,7
3,5,7
3,5,8
3,6,7
3,6,7
4,2,9
5,6,7
2,5,7
4,6,7
3,3,7
5,1,7
3,6,7
4,5,7
4,3,7
5,3,7
2,5,7
2,5,7
5,3,7
4,3,7
4,5,7
2,6,7
2,6,7
3,5,7
2,1,7
4,4,7
5,5,9
3,5,8
3,4,8
3,2,8
5,1,8
3,4,8
2,1,8
3,4,7
4,6,8
4,1,8
2,1,8
3,6,8
3,3,8
2,3,8
4,5,8
4,5,8
3,3,8
5,4,8
2,4,8
4,5,8
4,6,8
2,2,8
5,3,8
5,3,8
3,4,9
4,3,8
5,5,8
2,2,7
5,3,8
2,2,8
5,4,9
5,6,8
2,6,8
3,6,8
2,3,7
5,3,8
4,5,8
4,5,8
3,3,8
3,6,8
3,3,7
5,1,8
4,3,8
4,4,8
3,5,8
5,4,8
3,4,8
4,1,7
2,1,8
4,5,8
2,3,8
4,5,7
2,3,7
3,5,7
5,2,7
5,5,9
2,1,9
3,1,7
3,4,9
3,4,7
3,2,7
2,5,7
5,6,7
5,5,7
3,5,7
3,5,7
3,3,8
2,4,7
3,2,7
5,1,7
3,1,7
3,2,8
3,2,7
5,3,7
5,1,9
3,5,7
4,3,7
5,1,7
4,4,7
5,2,7
3,5,7
3,2,7
3,4,7
5,3,7
4,2,8
3,5,7
3,2,9
4,3,8
5,6,7
2,4,7
3,4,7
2,6,7
3,4,9
2,5,7
4,2,7
3,5,8
5,3,7
4,2,7
2,6,7
3,1,7
3,2,7
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,1,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
2,4,8
3,5,8
3,4,8
3,4,8
4,4,8
3,4,8
3,4,7
3,4,8
3,4,8
3,4,9
3,4,8
3,4,8
3,4,8
4,4,7
3,4,8
3,4,8
3,4,8
3,4,8
3,4,9
3,4,8
5,4,8
3,4,8
3,4,8
3,4,8
3,4,7
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,7
3,4,8
3,4,8
3,4,8
2,1,8
2,1,9
2,1,9
2,1,9
2,1,9
5,1,9
2,1,9
2,1,9
2,1,9
2,6,8
2,1,9
2,1,9
2,3,9
2,1,9
2,1,9
2,1,8
2,6,9
2,1,9
2,1,9
2,1,9
2,6,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,6,9
2,4,9
2,1,7
2,1,9
4,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,4,9
2,1,7
2,1,9
5,1,9
2,1,9
2,1,9
2,1,9
2,1,7
2,6,9
2,1,9
3,2,9
2,1,9
2,1,9
2,1,9
3,4,8
3,4,8
3,4,8
3,4,8
3,2,8
2,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,5,8
3,4,8
3,4,7
3,4,8
2,4,7
3,4,8
3,4,7
3,4,8
2,4,8
3,4,8
3,4,7
3,4,8
4,4,8
3,4,8
3,4,8
4,4,8
3,3,8
3,4,8
3,5,8
3,4,7
3,4,9
3,4,8
3,4,8
3,4,8
3,2,8
3,4,8
3,4,8
3,4,9
3,4,8
3,4,8
3,4,8
2,4,9
3,4,8
4,4,8
3,4,8
3,4,8
3,4,7
3,4,8
2,6,9
2,1,9
2,3,9
2,1,7
4,1,9
2,1,9
2,2,9
2,1,9
2,2,9
2,2,9
2,1,9
2,1,7
2,1,9
2,1,9
2,1,9
2,1,8
2,1,9
5,1,9
2,1,7
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,7
2,5,9
2,1,8
3,1,9
2,1,9
2,1,9
2,4,7
2,1,9
2,1,9
2,1,9
2,2,9
2,1,7
2,2,9
2,2,9
2,2,8
2,5,9
2,1,9
2,1,9
2,1,9
2,1,9
3,1,9
2,1,9
2,1,9
4,1,7
2,1,9
2,3,9
2,5,8
3,4,8
3,4,8
4,4,8
3,4,8
3,4,8
3,6,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,7
3,2,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,9
3,4,8
3,4,8
3,4,8
4,4,8
3,4,9
3,4,9
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,4,8
3,5,8
3,4,8
3,4,9
3,4,8
3,4,8
3,1,8
4,4,9
3,1,9
3,4,8
3,4,8
3,4,8
3,4,8
3,4,7
3,4,8
3,4,8
2,1,9
2,1,7
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,6,9
2,1,9
2,1,9
2,1,9
2,4,9
2,2,9
2,1,9
2,1,9
2,1,9
2,5,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,6,7
5,1,9
2,3,9
2,6,9
2,1,9
2,1,9
2,1,9
3,1,9
2,1,9
2,1,7
2,1,9
2,5,9
2,2,7
2,1,9
4,1,9
2,1,9
2,1,9
2,1,9
2,1,9
2,1,7
2,1,8
2,1,9
2,1,7
2,1,9
2,1,9
2,1,9
5,4,9
5,5,9
3,5,9
5,5,9
5,5,7
5,5,8
2,3,8
5,5,9
5,5,9
5,6,9
4,5,9
3,5,9
4,5,9
3,5,7
5,5,9
5,5,9
5,5,9
2,5,9
5,5,9
5,5,7
5,5,9
5,5,9
5,5,9
5,6,9
5,5,9
5,6,9
5,5,9
5,1,9
5,5,9
4,5,9
5,5,9
3,5,9
5,5,9
5,6,9
5,5,8
5,5,9
3,5,9
5,5,9
5,5,9
5,5,8
5,5,9
5,5,9
3,5,9
5,5,9
5,4,9
5,5,9
5,5,9
5,5,9
5,5,7
5,5,9
4,3,8
4,3,8
4,3,8
4,3,8
4,3,8
4,3,8
2,3,8
4,3,8
4,4,8
4,3,7
4,3,7
4,3,7
5,3,8
4,3,8
4,3,8
4,3,8
4,3,8
4,5,8
5,3,8
4,3,8
4,3,8
3,3,7
4,3,8
4,3,9
4,3,7
2,3,8
4,3,8
4,3,8
4,3,8
3,4,8
3,3,8
4,3,8
4,3,8
4,3,7
4,3,8
4,3,7
4,3,8
4,6,8
4,3,8
5,3,8
4,3,8
4,3,8
4,3,8
4,3,8
4,3,8
5,3,8
4,3,8
4,3,8
4,3,8
4,3,8
4,4,9
5,3,9
2,6,9
4,2,7
3,4,7
3,1,9
2,2,8
3,6,7
5,4,8
3,2,8
2,3,7
4,5,9
3,5,7
3,2,7
2,4,8
2,5,7
2,5,7
2,1,9
5,6,9
4,5,7
3,6,9
3,4,9
4,6,8
5,4,9
2,6,9
3,5,8
3,4,7
3,2,8
3,6,7
5,4,9
3,4,8
5,4,9
2,5,9
4,1,9
2,4,8
2,4,8
3,1,9
2,5,7
2,4,8
4,1,7
4,2,9
4,5,7
4,1,9
4,5,9
4,5,9
4,4,8
3,5,9
3,5,7
2,4,8
3,5,8
5,5,9
5,2,9
5,2,9
5,2,8
5,2,7
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,5,9
5,2,9
5,1,9
5,2,9
5,2,9
5,2,9
5,6,9
5,2,9
5,3,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,2,9
5,2,9
5,2,9
5,2,9
5,2,7
5,2,9
5,2,7
5,1,7
5,2,9
5,6,9
5,2,9
5,2,9
5,2,8
5,2,9
5,5,9
5,2,9
5,2,9
5,3,9
5,2,9
5,2,8
5,6,9
5,4,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,3,7
5,2,9
5,2,9
5,2,9
5,6,9
5,1,9
5,1,9
5,2,7
5,2,7
5,2,9
5,2,9
5,2,9
5,2,9
5,5,9
5,2,9
5,2,9
5,5,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,2,9
2,2,9
5,2,9
5,2,9
5,3,9
5,2,9
5,2,9
5,2,9
4,2,9
5,2,9
5,2,9
5,1,9
5,2,9
2,2,9
5,2,9
5,2,7
5,2,7
5,2,9
5,2,8
5,4,9
5,2,7
5,2,9
2,2,9
2,2,9
5,2,9
5,4,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,3,9
5,2,7
5,2,9
5,2,9
5,2,9
4,2,8
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,6,9
5,1,9
5,2,9
5,4,9
3,6,7
3,5,7
3,5,7
3,5,7
3,5,7
2,5,7
3,5,7
3,5,7
3,5,7
3,5,7
4,5,7
3,1,7
3,5,7
3,5,7
3,5,7
3,5,7
3,6,7
4,3,7
3,5,7
4,5,7
3,5,7
3,5,7
3,5,7
3,5,9
3,5,9
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,9
3,5,7
2,5,7
4,5,7
3,5,7
3,1,7
3,5,7
2,5,7
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
3,5,9
3,5,7
3,5,7
3,5,7
3,5,7
5,5,9
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
5,5,7
3,5,7
3,5,7
3,6,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,8
3,5,7
5,5,7
3,5,7
3,5,7
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
3,1,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
2,5,9
3,5,7
3,5,7
2,5,7
2,5,7
4,1,8
4,4,8
4,1,9
4,3,9
4,1,8
4,2,7
4,1,9
4,2,9
4,3,9
4,1,7
4,4,9
4,4,9
4,6,9
4,6,7
4,5,8
5,6,7
4,1,7
4,4,7
4,5,8
4,3,9
4,3,8
5,6,7
4,5,8
4,2,9
4,5,9
4,2,8
4,2,8
4,2,9
4,3,9
2,3,7
5,5,8
4,5,7
4,6,7
4,6,7
2,4,8
4,1,8
4,1,8
4,5,7
3,4,9
4,1,8
2,1,7
4,6,9
4,2,7
4,4,8
4,2,9
4,4,8
4,3,7
4,2,8
4,3,7
4,2,8
3,4,9
3,3,9
3,1,8
3,3,9
4,3,9
3,2,8
3,5,8
3,6,8
3,4,7
3,6,9
3,6,8
3,5,8
3,3,9
5,5,9
3,3,7
3,2,9
3,6,9
3,2,9
3,3,8
3,3,7
4,1,7
3,6,7
3,1,8
3,2,8
3,5,8
3,2,7
3,4,9
3,6,7
3,4,9
3,4,8
3,6,7
3,2,9
3,2,7
3,5,8
3,4,7
3,3,8
3,6,7
3,5,9
3,4,7
3,3,9
3,2,7
3,2,7
3,1,9
3,5,8
4,2,9
3,6,8
3,1,9
3,2,7
5,3,9
3,1,9
2,5,8
3,1,8
3,5,7
3,3,9
3,6,9
3,5,8
2,2,9
3,2,8
3,1,9
3,6,9
2,5,7
3,6,8
3,3,8
3,4,7
3,1,8
3,3,9
2,6,8
2,4,8
3,4,7
3,4,9
3,4,9
3,4,8
3,1,8
3,2,9
3,5,8
3,4,9
3,2,7
3,1,9
3,2,7
3,1,7
4,2,9
3,6,9
3,1,9
5,6,8
5,3,7
3,3,8
4,4,8
5,5,9
2,5,9
4,1,7
5,1,7
2,6,8
3,1,9
3,3,9
3,5,9
3,5,9
3,4,9
3,3,8
3,4,8
3,4,8
4,5,7
4,1,7
5,5,8
4,6,8
4,4,9
4,3,8
4,2,7
4,3,9
4,4,8
4,5,9
4,2,9
4,2,8
4,6,9
4,3,9
4,1,7
4,6,9
4,4,8
5,1,8
4,5,9
4,6,7
4,1,7
4,3,9
5,5,7
4,2,8
4,1,7
4,5,9
4,3,7
4,4,9
4,6,8
4,5,9
4,3,9
4,6,9
4,3,8
4,3,7
4,2,9
4,3,8
4,3,8
4,4,9
4,5,9
4,5,7
4,2,9
4,6,8
4,2,7
4,3,7
5,4,8
4,5,8
4,6,8
4,4,7
4,5,8
3,4,7
5,2,9
5,5,9
5,2,9
5,2,9
5,2,9
5,2,9
5,4,9
5,2,9
5,2,9
5,6,9
5,2,9
5,6,9
5,5,9
5,2,9
5,2,9
5,2,9
5,6,9
5,1,9
5,2,9
5,2,9
5,2,9
5,2,8
5,2,9
5,2,9
5,2,9
5,1,9
5,2,9
5,2,9
5,2,9
5,2,8
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,6,9
5,4,9
5,2,9
5,2,8
5,2,7
5,5,9
5,2,9
5,6,9
5,2,9
5,2,9
5,2,9
4,1,8
5,2,9
5,2,7
2,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,3,8
5,2,9
5,2,9
5,2,9
4,6,9
5,2,9
5,2,9
5,2,9
4,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,1,8
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,8
5,3,9
5,2,8
5,3,9
5,2,9
5,2,9
5,6,9
5,2,9
5,2,9
5,2,9
5,2,9
5,4,8
5,2,9
5,2,8
5,6,9
5,2,9
5,2,9
5,2,9
5,2,7
5,2,9
5,2,9
5,6,9
5,5,9
5,2,9
3,2,9
5,3,7
5,2,8
5,2,9
5,2,9
2,2,9
5,1,9
5,5,9
5,2,7
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,2,9
5,4,9
5,2,7
5,2,9
5,2,9
5,2,9
2,2,9
5,2,9
5,2,9
5,3,9
5,2,9
3,5,7
5,3,7
3,5,9
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,9
3,5,7
3,5,7
3,5,7
3,5,7
5,5,7
3,5,7
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
4,5,7
4,5,7
3,5,9
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,9
5,1,7
5,5,7
3,5,7
3,2,8
3,5,7
3,2,7
3,5,8
3,5,7
3,5,7
3,6,7
3,5,7
4,5,7
3,5,7
3,5,7
3,3,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,4,7
3,5,7
3,5,7
3,5,7
2,5,7
5,5,7
3,5,7
3,5,7
3,2,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
5,5,7
3,1,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,1,7
4,5,7
2,5,7
3,5,7
3,5,7
3,5,7
3,5,7
4,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
3,5,7
4,4,9
4,4,7
4,4,8
4,4,9
4,4,7
2,4,8
4,3,7
4,6,9
4,4,8
4,4,7
4,4,9
4,4,8
4,6,7
4,4,8
4,4,7
4,4,8
4,4,9
2,3,9
4,4,8
4,4,9
4,4,8
4,4,7
3,4,9
4,4,9
4,4,9
2,4,7
4,4,8
4,2,8
4,4,9
4,4,9
4,1,8
4,4,7
4,4,9
4,2,8
4,4,7
4,4,7
4,4,7
4,4,8
4,4,9
4,3,8
4,4,9
4,4,7
3,3,7
4,4,8
4,1,7
4,4,8
4,6,9
4,4,8
4,4,8
4,4,9
3,6,7
3,4,7
3,4,9
4,4,7
3,4,7
3,4,7
3,4,9
5,5,8
3,4,8
3,4,8
3,4,9
3,4,8
3,6,9
3,4,7
3,1,7
3,4,9
4,1,7
3,6,9
3,4,9
3,3,8
3,4,8
4,4,7
3,4,8
3,4,7
5,4,9
3,4,7
3,4,8
3,4,8
3,5,8
2,4,7
3,6,8
3,4,7
3,4,8
3,4,8
5,4,9
3,4,7
4,4,7
5,4,8
3,5,9
3,4,7
2,4,8
3,4,9
3,4,9
3,1,8
3,2,9
3,4,8
3,4,7
3,4,8
3,4,9
3,4,9
3,2,8
3,6,7
3,3,9
3,3,9
3,3,8
3,3,9
3,3,7
3,3,7
3,3,8
3,3,8
3,4,9
3,3,7
3,3,8
3,3,8
4,3,8
3,5,9
3,3,8
3,3,7
3,3,7
3,3,7
3,3,7
3,3,7
3,3,9
3,4,9
5,3,7
3,3,8
3,3,7
3,3,8
3,3,7
4,3,8
3,3,9
3,4,7
5,3,9
4,1,7
3,1,7
3,3,8
3,3,8
3,3,9
5,3,8
3,3,7
3,3,7
3,3,8
3,3,8
3,3,7
5,3,9
3,3,8
5,3,8
3,3,9
3,3,7
3,3,7
4,2,7
5,2,9
4,6,9
4,2,9
4,6,7
4,3,7
4,2,9
4,2,8
3,2,8
4,2,7
4,2,8
4,1,7
4,2,7
4,1,7
3,2,7
5,2,7
4,2,9
2,3,9
4,2,7
3,2,9
4,6,7
2,2,8
4,2,7
4,2,8
5,5,8
4,2,7
4,2,9
4,2,8
4,6,7
4,2,8
4,2,7
4,2,9
4,6,9
4,2,8
4,2,7
4,2,7
4,2,8
4,2,7
4,2,9
4,2,8
4,2,7
4,2,7
4,2,9
4,2,9
4,2,9
3,5,7
4,2,7
4,2,9
4,6,8
4,2,9
4,2,7
3,2,9
5,2,7
3,2,8
5,6,7
5,2,9
3,2,9
2,2,9
2,2,8
4,2,7
2,2,8
5,3,7
3,2,9
2,2,9
5,2,8
3,2,8
5,6,9
2,4,7
2,2,7
4,2,9
5,2,9
2,2,8
3,2,8
5,5,9
2,2,8
5,1,8
3,2,9
2,2,8
5,4,9
2,2,8
4,2,8
4,2,8
5,2,7
4,2,7
3,2,8
4,2,7
5,2,9
3,2,9
2,2,7
3,2,9
5,2,9
5,6,9
5,2,9
4,2,9
5,2,9
2,2,8
2,2,8
5,2,9
5,2,7
2,2,9
5,1,8
5,4,8
3,4,8
4,3,8
5,1,7
5,6,7
5,4,9
4,4,9
5,3,8
2,2,8
5,1,8
5,2,8
5,2,9
5,1,9
2,2,7
2,1,8
3,2,9
3,4,9
5,6,9
5,1,9
4,2,9
5,5,9
5,5,7
3,3,9
2,4,8
5,1,8
5,3,9
4,2,9
5,5,8
3,4,8
4,5,8
5,6,9
2,3,8
2,2,7
5,5,7
3,4,8
4,5,8
5,6,9
3,3,9
5,2,8
2,3,9
2,4,7
4,5,9
3,4,9
4,3,9
2,6,7
5,2,7
5,2,9
5,1,8
3,1,7
5,2,9
2,2,8
5,3,9
5,4,9
4,4,9
3,1,7
3,1,9
4,5,9
5,3,8
2,2,9
3,3,8
4,2,9
3,5,8
2,6,7
3,1,9
3,2,9
5,6,8
5,2,8
5,2,7
2,3,7
5,4,9
5,5,7
4,2,9
5,6,7
3,6,8
4,2,8
2,5,8
2,1,8
4,6,8
2,5,9
5,2,8
5,4,7
5,4,8
3,6,7
3,2,9
3,6,9
2,2,8
5,2,9
2,2,9
5,2,7
3,1,9
5,4,8
2,1,7
2,6,9
4,1,9
5,3,8
4,4,8
5,3,8
4,5,7
4,2,7
4,3,9
3,4,9
3,2,7
5,6,7
2,6,7
3,4,9
5,5,7
4,1,9
4,5,9
3,1,9
3,3,8
3,4,7
5,3,7
4,1,7
4,2,8
3,4,7
5,3,7
4,4,8
4,4,7
4,6,9
2,4,7
2,5,7
3,4,7
3,2,7
5,1,9
5,1,8
5,1,7
3,4,8
4,3,7
4,6,9
2,1,7
4,5,8
4,3,9
2,2,8
5,5,7
5,6,7
3,6,7
5,3,9
5,6,8
4,6,9
3,6,8
2,2,7
2,2,7
2,1,8
5,1,7
2,1,9
5,2,7
4,6,9
5,5,7
2,4,7
3,2,9
4,5,8
4,3,7
4,5,8
2,5,8
2,4,9
4,5,9
5,5,9
3,5,8
5,2,9
3,4,7
2,6,8
3,3,9
3,5,9
5,1,9
3,3,8
5,4,8
3,3,8
2,3,9
3,2,8
5,1,7
5,6,8
3,2,8
2,3,9
2,4,7
3,4,9
5,1,9
4,5,7
2,4,7
4,2,8
3,3,7
2,5,9
3,2,9
5,4,7
2,4,8
2,4,8
2,1,9
2,3,8
4,4,8
3,6,8
2,3,7
5,6,8
4,1,8
5,6,7
4,1,8
2,3,8
4,5,7
2,5,9
5,2,9
4,5,9
5,1,7
4,1,7
3,1,7
5,1,7
2,1,7
5,1,7
4,1,8
5,1,7
5,1,7
5,1,8
2,1,7
5,2,7
5,6,7
3,1,7
5,1,7
5,4,7
5,1,9
5,3,7
5,1,7
4,4,8
3,1,7
5,1,7
5,1,7
5,1,7
5,1,7
5,1,8
4,1,7
5,6,7
5,1,7
5,1,8
3,2,7
4,5,7
4,1,7
5,1,7
5,1,7
3,5,7
5,1,9
4,1,7
5,1,7
5,1,7
5,1,7
5,1,7
3,1,7
4,1,7
5,1,7
5,1,7
5,1,7
5,5,7
4,1,7
5,1,7
2,1,7
5,1,7
5,1,7
5,1,7
3,1,7
5,1,7
5,3,7
5,1,9
5,1,7
5,1,7
5,1,7
5,1,7
5,1,7
2,1,7
5,1,7
5,1,7
5,1,7
5,1,7
5,5,7
5,1,7
5,1,9
5,1,9
5,1,7
5,1,7
3,4,7
4,1,8
5,1,7
5,1,7
5,1,7
5,1,7
5,1,7
3,6,7
5,1,8
5,1,8
5,1,7
5,1,7
5,1,7
5,1,7
5,1,9
5,1,7
5,1,7
5,1,7
5,1,7
5,2,7
5,1,7
5,1,7
5,1,7
5,1,7
5,3,8
5,1,7
4,6,9
4,6,9
3,6,9
4,6,9
4,6,9
4,6,7
3,6,9
4,6,9
4,6,7
4,6,7
4,6,9
4,6,9
4,6,8
4,6,9
3,6,9
4,6,7
4,6,9
4,6,8
4,6,9
4,6,9
4,6,9
4,6,9
4,6,8
4,6,9
4,6,7
4,6,9
4,6,8
4,6,9
4,6,9
4,3,8
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,1,9
4,6,9
4,6,7
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
3,6,9
4,6,9
3,6,9
4,6,8
4,6,8
4,6,7
4,6,9
4,6,9
4,6,8
4,6,9
4,6,9
4,6,9
4,6,9
4,6,9
