a,b,c
B,D,K
B,D,H
B,C,H
C,D,H
B,D,H
B,D,K
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,K
B,D,H
B,D,H
B,D,H
B,G,G
D,D,J
B,D,H
B,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,C,H
C,F,H
C,C,H
C,C,H
C,C,H
C,C,H
C,C,G
C,C,J
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,D,G
C,C,G
C,G,G
C,C,G
C,C,K
C,C,G
C,C,G
C,C,G
D,C,G
C,C,I
C,C,G
D,C,G
C,C,G
C,C,G
C,C,G
C,C,G
C,C,G
B,C,G
C,C,G
C,C,I
C,C,G
C,C,G
C,C,H
C,C,G
D,C,G
C,C,G
F,C,G
C,C,G
C,C,G
C,G,J
B,C,G
B,C,G
B,C,I
B,C,G
B,C,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
B,D,H
D,D,H
B,D,K
B,D,H
B,D,H
B,D,H
B,F,H
B,D,I
B,D,H
A,D,H
B,D,I
B,D,H
B,D,H
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,D,I
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
A,D,H
A,D,K
D,D,H
A,D,H
A,C,H
A,C,H
E,C,H
A,C,H
A,C,H
A,H,G
A,C,G
A,C,G
D,C,G
A,C,J
A,C,I
B,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,K
C,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,K
A,C,G
A,F,G
A,C,G
B,C,G
A,C,G
A,C,G
A,F,G
A,C,I
A,C,G
A,C,G
A,C,G
A,C,G
E,C,G
A,C,I
A,C,G
A,C,G
E,C,G
A,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
C,C,G
A,C,G
A,C,G
A,C,G
C,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,I
A,C,G
A,C,G
A,C,H
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
A,C,G
A,C,G
A,C,G
C,C,G
A,F,G
D,C,G
A,C,H
A,C,G
A,C,I
A,C,G
A,C,G
A,C,I
A,C,G
A,C,G
A,C,I
A,C,G
A,C,G
A,C,I
B,C,G
B,C,H
B,C,G
B,C,G
B,C,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,G
B,D,J
B,D,H
B,D,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,G
E,D,H
B,D,H
B,D,H
B,D,G
B,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
F,D,H
C,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,I
B,D,H
B,D,H
B,D,H
B,D,K
B,D,H
B,D,H
C,D,H
C,D,H
C,D,H
B,D,H
C,D,H
C,H,H
C,H,H
A,H,H
C,H,K
C,H,H
C,H,J
C,H,K
C,H,K
C,H,K
C,H,K
C,H,K
F,H,K
C,H,K
C,H,H
A,H,K
C,H,K
C,H,I
C,H,K
C,H,K
C,H,K
C,H,K
C,G,K
C,H,K
F,G,K
C,H,J
A,H,K
C,H,K
C,D,K
C,H,K
C,F,K
A,H,K
C,H,K
C,H,K
C,H,K
C,C,K
C,H,K
C,H,K
C,H,J
C,H,G
C,H,K
C,H,K
C,H,K
C,H,H
C,H,K
C,H,K
D,H,K
D,H,I
D,H,K
D,H,K
D,H,K
D,F,K
D,F,K
D,C,K
D,F,K
D,F,K
D,F,I
E,F,I
D,F,G
D,F,I
D,F,I
D,F,I
D,G,J
D,F,I
D,F,I
D,F,I
D,F,I
C,F,I
D,F,I
D,F,I
B,F,I
C,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
E,F,I
D,H,H
D,F,I
D,H,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,K
D,F,J
D,F,I
D,C,I
D,G,I
D,H,I
D,H,I
D,G,I
D,H,I
A,H,I
D,H,K
D,H,K
D,H,K
D,H,K
F,H,J
D,H,K
D,H,K
D,H,K
D,F,K
D,H,K
D,H,K
D,H,K
D,F,K
D,H,K
B,H,K
F,H,K
F,H,K
D,H,K
D,H,K
D,H,K
D,H,J
D,G,K
D,H,K
D,H,K
A,H,K
D,H,K
D,F,K
D,H,K
D,H,K
D,H,K
D,G,K
D,H,K
D,H,K
D,H,K
D,H,K
E,H,K
F,H,K
D,H,K
D,H,K
D,F,K
D,H,K
C,H,I
C,H,K
C,H,K
E,H,K
C,D,K
C,F,K
C,F,H
C,F,K
C,F,K
C,F,J
C,F,J
E,H,J
C,F,J
C,F,I
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,K
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,K
C,F,J
C,F,J
C,F,J
C,D,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
C,F,J
B,F,J
D,F,J
C,F,H
C,F,J
C,F,J
C,F,J
E,F,J
E,F,J
E,F,J
E,F,J
E,F,J
E,G,J
E,G,G
E,G,J
E,G,J
E,D,J
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,H
E,G,I
E,G,I
E,G,I
E,F,I
E,G,G
E,G,I
E,G,I
E,G,I
E,H,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,H
E,G,I
E,G,J
B,G,K
E,G,I
E,G,I
E,G,H
E,G,I
E,G,I
E,G,I
E,G,I
C,G,I
E,G,I
E,G,I
E,G,I
D,G,I
E,G,I
E,G,G
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
E,G,I
E,G,I
E,G,I
A,G,I
E,G,I
E,G,I
E,G,I
D,G,I
E,G,I
E,G,H
E,G,I
E,G,I
E,G,H
E,G,I
E,G,I
E,G,I
E,G,J
E,G,H
E,G,G
E,G,I
E,G,I
E,G,G
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,F,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,H
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
F,G,I
E,G,I
E,H,I
E,G,I
F,F,I
E,G,I
E,F,I
E,G,I
E,G,I
E,G,G
E,G,I
F,G,I
D,G,I
E,G,I
E,G,I
E,G,I
E,G,I
E,G,I
A,G,I
E,G,I
E,G,I
E,G,I
E,G,I
B,G,I
B,G,I
B,G,I
B,G,I
B,G,I
B,D,I
D,D,I
B,D,I
B,D,I
B,D,I
B,D,H
B,D,H
B,D,H
B,D,H
B,C,H
B,D,H
B,G,H
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,K
B,D,H
B,D,H
B,D,J
B,D,I
B,D,J
B,D,G
A,D,G
B,D,H
B,D,H
B,F,H
B,D,G
F,D,H
B,D,H
B,D,H
D,D,H
A,D,H
A,D,J
A,D,G
A,D,H
A,G,H
A,C,H
C,C,G
B,C,H
A,G,H
A,C,G
A,C,I
A,C,G
A,C,G
A,C,G
A,C,G
A,D,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,K
A,C,G
B,C,H
A,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,G
A,H,G
A,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
E,C,G
E,C,G
E,C,G
E,C,G
E,C,G
E,D,G
E,D,G
C,D,G
E,D,G
E,D,G
D,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,G,H
E,D,H
C,D,H
E,D,H
E,D,H
E,D,H
E,D,G
E,D,H
E,D,H
E,D,I
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,F,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
D,D,J
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,H
E,D,K
E,D,H
E,D,H
E,D,H
F,D,H
A,C,H
A,G,H
E,D,H
A,D,J
A,G,H
A,C,H
A,G,H
A,C,K
F,C,H
D,D,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
A,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,J
A,C,K
A,F,G
A,C,G
F,C,G
A,C,G
A,C,J
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,C,G
B,H,G
B,C,G
B,D,I
B,D,G
B,C,K
D,D,G
B,D,G
B,D,H
B,H,H
B,C,H
B,D,H
A,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,J
B,D,H
D,C,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,I
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
B,D,H
B,D,H
B,D,H
A,F,H
B,D,H
B,D,H
A,D,H
A,D,K
A,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,C,G
A,C,H
A,C,G
A,C,G
A,C,G
D,C,G
A,C,G
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,I
A,C,G
A,C,I
A,C,G
A,C,G
A,C,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
D,C,G
A,G,G
F,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,C,G
A,H,G
A,C,G
A,C,G
D,C,G
D,C,G
D,C,G
D,C,G
D,C,K
D,G,G
D,G,G
D,G,G
D,G,G
D,D,G
D,G,H
E,G,H
D,G,H
D,G,H
D,G,G
D,H,J
D,G,H
D,G,H
A,G,H
D,G,H
B,G,H
D,G,H
D,C,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
C,G,H
D,C,H
D,G,H
D,G,H
D,G,H
D,G,H
D,G,H
F,G,H
D,G,H
D,G,K
D,G,I
D,G,H
C,G,I
D,G,H
D,G,H
F,G,H
F,G,H
F,G,K
D,G,H
F,G,H
F,H,H
F,H,H
F,H,H
F,H,H
F,H,H
C,H,G
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,D,K
F,H,K
D,H,K
F,H,K
D,F,K
F,H,K
F,H,K
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
C,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,J
F,H,K
F,H,K
F,H,K
F,F,K
D,F,H
F,H,K
F,H,K
F,H,K
F,H,J
F,H,K
F,D,K
F,H,K
E,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,J
F,H,K
F,H,J
F,H,K
F,H,K
A,H,I
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,I
F,H,K
F,D,K
C,H,K
F,H,K
B,H,K
F,H,K
F,H,K
F,H,K
F,H,K
E,H,K
F,H,K
F,F,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,H,K
D,H,K
D,H,K
D,H,G
D,H,K
D,F,K
D,F,K
D,F,K
D,F,K
C,D,K
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,C,I
D,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,C,I
C,F,I
D,F,G
D,F,I
D,F,I
D,F,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,H
D,F,I
D,F,I
D,F,I
B,F,I
D,F,I
D,F,I
D,D,I
D,F,I
F,F,I
D,F,H
D,F,I
D,F,G
D,F,I
D,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,K
F,F,I
D,F,H
D,F,I
D,F,J
D,C,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,J
D,F,I
D,F,J
D,F,I
E,F,I
D,F,I
D,F,I
D,D,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,K
D,F,I
B,F,I
D,F,I
A,F,I
D,F,I
D,F,I
D,F,J
D,F,I
D,F,I
D,F,I
D,F,I
D,F,G
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,G
D,F,I
B,G,J
D,F,I
D,F,I
D,F,I
E,F,I
E,F,I
B,F,I
E,F,H
D,C,I
E,C,I
E,C,I
E,C,I
E,C,I
E,C,I
E,F,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,J
E,C,K
E,C,K
E,C,I
E,C,K
E,C,K
E,C,J
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
C,C,K
E,C,J
E,C,K
E,G,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,G,K
B,C,K
E,C,K
E,C,K
F,D,K
E,C,K
E,C,G
E,C,K
E,C,J
E,C,K
E,C,K
E,C,G
E,C,K
E,C,K
E,C,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
B,D,K
E,C,K
E,C,K
E,C,I
E,C,K
E,C,I
E,C,K
E,C,K
E,H,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,H,K
A,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,H
E,C,K
E,C,K
E,C,K
B,C,K
E,C,J
E,C,K
E,C,K
E,C,K
C,C,K
C,H,K
F,C,K
C,C,K
C,C,K
C,G,K
C,G,K
C,G,K
C,G,K
C,C,K
C,G,J
C,G,J
C,G,J
C,G,K
C,C,H
C,G,J
C,D,J
C,G,J
C,G,K
C,H,J
C,G,J
F,G,J
C,G,J
C,G,J
C,G,J
C,G,K
E,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
F,G,J
C,G,J
C,G,J
C,D,J
A,G,J
C,G,J
C,G,J
B,G,J
C,G,J
C,G,J
C,G,H
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,F,J
B,G,J
B,G,J
B,F,J
B,F,J
B,H,J
B,F,J
B,F,J
B,F,H
B,F,J
B,F,H
B,F,H
F,F,H
B,C,H
B,F,H
B,F,H
B,H,H
B,F,J
E,F,H
B,F,H
B,F,H
D,F,K
B,F,H
B,F,H
B,F,H
B,F,H
C,F,G
B,F,H
F,H,H
B,F,H
F,C,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
E,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,K
B,F,H
D,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,K
B,G,H
F,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,J
B,D,H
B,F,H
B,F,H
C,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
A,F,H
B,F,H
B,F,H
B,G,H
B,F,H
B,F,H
B,H,H
B,F,H
B,F,H
B,G,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,H,H
C,F,H
A,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
B,F,H
F,F,H
F,F,H
F,F,H
F,F,H
F,F,H
D,H,H
F,H,H
F,H,H
F,H,H
F,H,H
F,H,K
F,H,H
F,H,K
F,H,K
F,H,K
F,H,K
F,F,K
F,H,J
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,J
F,F,K
F,H,K
F,H,K
F,D,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
F,H,K
D,G,K
F,H,K
F,H,K
D,H,G
F,H,K
F,H,K
F,H,K
F,H,K
F,H,J
F,H,J
F,H,K
F,H,K
F,H,G
E,H,K
F,H,I
D,H,K
D,H,K
D,C,K
F,H,K
D,H,K
D,F,K
C,F,K
D,F,K
D,F,K
D,F,K
D,F,I
E,F,I
D,F,G
D,F,I
D,C,I
D,F,I
D,G,H
D,F,I
D,F,I
D,F,I
D,D,J
D,F,I
D,F,I
D,F,J
D,F,I
D,F,I
D,F,I
A,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
C,C,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
C,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,K
D,F,I
D,H,G
D,F,I
E,F,H
D,F,G
D,F,I
F,F,K
D,F,I
D,G,I
D,D,I
D,F,I
D,F,I
E,F,I
D,F,G
D,F,I
D,F,I
E,F,I
D,F,G
D,C,I
D,F,I
D,C,I
D,F,I
D,F,I
D,F,J
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,H,I
E,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,G
D,F,J
F,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,I
D,C,I
D,F,I
D,F,I
D,F,I
D,F,I
D,F,H
D,F,I
D,F,I
D,F,I
E,F,I
E,F,I
E,F,I
D,F,I
E,F,I
E,C,I
E,C,I
E,C,I
E,C,I
A,C,I
E,C,K
E,C,G
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,F,K
E,C,K
E,C,H
E,C,K
E,C,K
E,C,H
E,C,K
E,C,I
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,G
E,C,K
E,C,K
E,C,K
C,H,K
E,C,K
E,C,I
F,C,K
F,D,J
E,H,K
E,D,G
E,C,K
C,C,K
E,C,K
E,C,H
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
A,C,K
E,C,K
E,C,K
F,C,K
E,C,K
E,C,K
E,G,K
E,C,K
A,C,K
E,C,K
E,C,K
E,F,K
F,C,K
E,C,K
E,C,K
E,C,K
E,C,J
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,H,K
E,C,K
E,C,K
E,D,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,K
E,C,G
E,C,J
E,C,G
E,C,K
E,C,K
C,C,K
C,G,K
C,C,K
C,C,K
C,C,K
C,G,K
C,G,I
C,G,K
C,G,K
C,G,K
B,G,J
C,G,J
C,G,J
C,G,J
C,G,J
E,G,J
C,C,I
C,G,J
B,G,J
C,G,K
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,H,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,H
C,G,J
C,G,J
C,G,J
C,G,J
B,G,J
B,G,J
B,G,I
B,G,J
B,G,J
B,D,J
B,D,J
B,G,J
B,D,J
B,D,J
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
E,D,H
B,D,G
B,D,H
D,D,K
B,D,G
B,F,H
B,D,H
B,D,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,J
B,D,H
B,D,H
B,C,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,F,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
D,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,I
B,H,H
B,C,H
B,D,H
B,D,H
B,D,H
B,D,K
B,D,H
B,D,H
A,D,H
A,D,H
A,D,H
A,D,H
A,D,H
A,C,H
A,C,H
A,C,H
A,C,G
A,C,H
A,C,G
A,C,G
B,C,G
A,C,J
A,C,G
A,C,G
A,C,H
A,C,G
A,C,K
A,G,G
A,C,G
A,C,G
A,C,H
A,C,G
A,C,G
A,C,G
A,G,G
A,C,G
A,C,J
A,C,G
A,C,G
A,C,H
A,C,G
A,C,G
A,C,G
A,C,I
A,C,G
A,C,G
A,C,G
A,C,I
A,C,G
A,C,G
A,C,G
A,F,G
A,C,G
A,C,K
A,C,G
A,C,G
A,C,G
A,C,G
B,C,G
B,C,G
B,C,K
B,C,G
B,C,G
B,D,G
B,D,G
B,G,G
B,D,G
B,D,G
B,D,H
B,D,I
B,D,H
B,D,I
B,D,H
B,D,H
E,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
A,D,K
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
F,D,H
B,H,H
B,D,H
B,D,H
B,D,H
B,G,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,H
B,D,I
B,D,H
B,D,H
B,D,H
B,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,D,H
C,C,H
C,G,H
C,C,H
C,C,H
C,C,H
C,C,J
C,C,J
C,C,K
C,G,J
C,F,J
C,C,J
C,C,J
C,H,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,H,J
D,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,J
C,C,K
C,C,J
C,C,J
C,C,J
C,H,J
C,C,J
C,C,J
C,C,H
C,C,J
C,C,J
C,C,J
C,G,J
C,G,J
C,G,J
C,C,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,F,J
C,G,J
C,G,K
C,G,J
C,G,J
C,G,J
C,G,J
E,G,J
C,G,J
C,G,J
C,G,J
C,C,J
C,H,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
E,G,J
C,G,J
E,G,J
C,G,J
C,G,G
C,G,J
C,G,J
C,H,J
C,G,J
C,G,H
C,F,H
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
C,G,J
A,G,J
C,G,J
C,G,J
C,G,J
C,D,J
C,G,J
D,D,J
D,G,J
D,G,J
D,G,K
F,G,K
E,C,J
D,C,J
D,C,J
D,C,J
D,C,G
D,C,H
A,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,J
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
F,F,H
C,G,H
F,C,H
D,H,H
D,C,H
D,C,H
D,F,H
B,C,H
D,C,H
D,C,H
D,C,H
D,C,H
D,C,H
C,G,G
D,C,H
D,C,H
D,C,H
D,C,H
E,C,H
E,C,H
E,C,H
E,C,H
E,C,H
E,G,H
E,G,H
E,G,G
E,G,H
E,G,H
E,G,H
E,G,H
C,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,D,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
F,G,H
E,C,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
E,G,H
B,G,H
E,G,H
D,G,H
E,G,H
E,G,H
E,G,H
E,G,K
E,G,H
E,G,H
E,G,H
E,G,H
E,G,G
E,G,H
E,G,K
E,G,H
E,G,H
D,G,H
D,G,H
E,G,K
D,G,H
D,G,H
D,H,H
D,H,H
D,H,H
A,H,H
D,H,H
D,H,J
D,H,J
D,H,J
D,H,K
D,H,J
D,H,J
D,H,G
D,H,I
D,H,J
D,F,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
C,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,G,G
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,I
B,H,J
D,H,J
D,H,J
D,H,J
D,G,J
D,H,J
D,H,J
D,H,J
D,D,J
A,H,J
D,H,J
A,H,G
D,H,J
D,H,J
B,H,J
D,H,J
D,F,J
D,H,J
D,D,I
D,H,J
D,H,J
D,H,J
D,H,G
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,G,J
D,H,J
D,H,J
E,H,J
D,H,J
D,H,J
D,H,J
D,H,J
D,H,I
D,H,J
D,D,J
D,H,J
E,H,J
D,H,K
D,H,J
D,H,J
D,H,J
D,H,J
D,C,J
D,H,J
A,H,J
D,G,J
D,H,J
D,H,G
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,J
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,F,H
C,H,H
C,H,H
C,H,J
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,H
C,H,G
C,H,H
C,H,H
C,H,H
C,H,H
C,D,I
C,H,G
C,H,K
C,H,H
C,H,H
B,H,H
C,D,H
C,H,H
C,G,H
C,H,H
C,H,H
C,H,H
C,H,H
C,C,H
C,H,K
D,H,H
F,H,H
B,H,J
C,H,H
C,H,H
